transaction_id,customer_id,product_id,dealer_id,area_id,transaction_date,quantity,unit_price,sales_amount
T004363,C1476,P012,D030,A009,2026-02-16,7,31000.0,217000.0
T004364,C1018,P004,D019,A005,2024-10-19,10,36100.0,361000.0
T004365,C0437,P015,D011,A002,2024-10-24,11,46550.0,512050.0
T004366,C1279,P007,D026,A006,2026-06-15,12,80750.0,969000.0
T004367,C0147,P013,D002,A001,2026-02-26,3,95000.0,285000.0
T004368,C0851,P015,D018,A004,2025-07-19,15,46550.0,698250.0
T004369,C0311,P007,D008,A002,2026-07-03,4,85000.0,340000.0
T004370,C0360,P015,D010,A002,2025-05-16,5,49000.0,245000.0
T004371,C0393,P001,D010,A002,2026-05-25,9,45000.0,405000.0
T004372,C0741,P001,D017,A004,2024-08-12,6,45000.0,270000.0
T004373,C0093,P003,D006,A001,2025-10-16,8,120000.0,960000.0
T004374,C0762,P009,D013,A004,2025-08-26,3,8500.0,25500.0
T004375,C1001,P010,D020,A005,2024-07-01,6,22000.0,132000.0
T004376,C0953,P008,D016,A004,2025-12-05,3,54000.0,162000.0
T004377,C0733,P013,D014,A004,2025-04-26,6,95000.0,570000.0
T004378,C1611,P010,D035,A010,2024-12-13,11,20900.0,229900.0
T004379,C0278,P001,D002,A001,2026-07-15,13,42750.0,555750.0
T004380,C0991,P008,D022,A005,2024-03-23,11,51300.0,564300.0
T004381,C0110,P014,D001,A001,2024-05-16,12,26600.0,319200.0
T004382,C0124,P008,D002,A001,2026-03-06,6,54000.0,324000.0
T004383,C1097,P014,D024,A005,2024-10-15,12,26600.0,319200.0
T004384,C1087,P003,D020,A005,2026-01-23,12,114000.0,1368000.0
T004385,C1685,P012,D036,A011,2025-04-24,14,29450.0,412300.0
T004386,C1069,P008,D024,A005,2024-09-20,8,54000.0,432000.0
T004387,C1825,P012,D038,A013,2024-03-22,11,29450.0,323950.0
T004388,C0086,P005,D002,A001,2026-01-29,8,12500.0,100000.0
T004389,C0181,P011,D005,A001,2025-04-02,8,42000.0,336000.0
T004390,C0072,P011,D002,A001,2024-07-11,14,39900.0,558600.0
T004391,C0360,P004,D009,A002,2026-08-21,10,36100.0,361000.0
T004392,C1043,P013,D022,A005,2025-05-03,8,95000.0,760000.0
T004393,C1232,P011,D021,A005,2024-02-19,3,42000.0,126000.0
T004394,C0075,P006,D002,A001,2024-04-05,2,18500.0,37000.0
T004395,C1808,P004,D041,A013,2024-07-13,9,38000.0,342000.0
T004396,C1616,P009,D035,A010,2025-07-09,14,8075.0,113050.0
T004397,C0570,P001,D018,A004,2026-03-25,11,42750.0,470250.0
T004398,C0138,P012,D005,A001,2026-03-01,9,31000.0,279000.0
T004399,C0324,P005,D011,A002,2026-02-09,8,12500.0,100000.0
T004400,C0244,P012,D007,A001,2024-09-07,11,29450.0,323950.0
T004401,C0232,P011,D006,A001,2024-02-25,3,42000.0,126000.0
T004402,C1010,P012,D024,A005,2025-12-21,11,29450.0,323950.0
T004403,C0476,P008,D012,A003,2025-06-21,11,51300.0,564300.0
T004404,C0691,P013,D016,A004,2024-08-08,12,90250.0,1083000.0
T004405,C1881,P014,D040,A013,2025-09-25,12,26600.0,319200.0
T004406,C1311,P010,D027,A007,2025-12-22,2,22000.0,44000.0
T004407,C1813,P003,D039,A013,2025-10-09,6,120000.0,720000.0
T004408,C0272,P004,D004,A001,2025-05-14,10,36100.0,361000.0
T004409,C0729,P015,D017,A004,2025-01-23,15,46550.0,698250.0
T004410,C1062,P015,D022,A005,2025-11-26,8,49000.0,392000.0
T004411,C0134,P011,D002,A001,2026-04-09,14,39900.0,558600.0
T004412,C0007,P002,D001,A001,2026-03-18,1,6500.0,6500.0
T004413,C1287,P007,D026,A006,2025-09-02,1,85000.0,85000.0
T004414,C1224,P006,D023,A005,2024-12-14,2,18500.0,37000.0
T004415,C0790,P001,D017,A004,2025-12-17,7,45000.0,315000.0
T004416,C0958,P013,D013,A004,2025-11-10,9,95000.0,855000.0
T004417,C0798,P006,D017,A004,2025-12-12,8,18500.0,148000.0
T004418,C0041,P014,D006,A001,2026-07-10,11,26600.0,292600.0
T004419,C0647,P007,D016,A004,2024-12-23,12,80750.0,969000.0
T004420,C0345,P004,D008,A002,2026-08-30,6,38000.0,228000.0
T004421,C0181,P012,D003,A001,2024-03-06,3,31000.0,93000.0
T004422,C1820,P013,D039,A013,2024-12-01,4,95000.0,380000.0
T004423,C1135,P008,D022,A005,2025-03-30,4,54000.0,216000.0
T004424,C1403,P007,D028,A007,2025-06-28,14,80750.0,1130500.0
T004425,C0614,P001,D015,A004,2025-12-26,11,42750.0,470250.0
T004426,C0749,P008,D016,A004,2024-03-17,11,51300.0,564300.0
T004427,C0456,P013,D011,A002,2024-03-28,11,90250.0,992750.0
T004428,C0181,P007,D004,A001,2026-06-27,12,80750.0,969000.0
T004429,C0351,P005,D011,A002,2024-06-04,13,11875.0,154375.0
T004430,C1537,P003,D032,A009,2026-02-25,4,120000.0,480000.0
T004431,C1300,P004,D026,A006,2024-08-11,3,38000.0,114000.0
T004432,C1053,P014,D023,A005,2025-01-15,12,26600.0,319200.0
T004433,C0931,P012,D018,A004,2026-06-29,7,31000.0,217000.0
T004434,C1776,P009,D038,A013,2026-02-03,1,8500.0,8500.0
T004435,C0124,P011,D005,A001,2024-10-31,13,39900.0,518700.0
T004436,C0543,P007,D012,A003,2024-07-06,11,80750.0,888250.0
T004437,C0673,P013,D017,A004,2024-07-28,11,90250.0,992750.0
T004438,C1507,P010,D033,A009,2024-06-29,14,20900.0,292600.0
T004439,C1884,P004,D038,A013,2025-08-20,6,38000.0,228000.0
T004440,C0466,P007,D012,A003,2024-01-17,1,85000.0,85000.0
T004441,C1681,P015,D036,A011,2026-03-22,1,49000.0,49000.0
T004442,C1597,P008,D035,A010,2026-06-10,12,51300.0,615600.0
T004443,C0431,P014,D008,A002,2024-04-02,4,28000.0,112000.0
T004444,C0764,P013,D014,A004,2026-06-13,15,90250.0,1353750.0
T004445,C0784,P011,D018,A004,2024-09-09,10,39900.0,399000.0
T004446,C1857,P011,D039,A013,2026-02-22,13,39900.0,518700.0
T004447,C0355,P008,D011,A002,2025-04-25,12,51300.0,615600.0
T004448,C1539,P010,D030,A009,2025-04-30,2,22000.0,44000.0
T004449,C0646,P013,D017,A004,2026-08-10,2,95000.0,190000.0
T004450,C1410,P014,D028,A007,2024-01-10,1,28000.0,28000.0
T004451,C0805,P012,D013,A004,2024-08-05,3,31000.0,93000.0
T004452,C1100,P005,D022,A005,2024-01-21,3,12500.0,37500.0
T004453,C1600,P009,D035,A010,2024-03-18,6,8500.0,51000.0
T004454,C1552,P010,D030,A009,2025-06-22,5,22000.0,110000.0
T004455,C1669,P012,D035,A010,2026-03-26,7,31000.0,217000.0
T004456,C0108,P006,D003,A001,2025-07-25,10,17575.0,175750.0
T004457,C1323,P015,D027,A007,2025-12-08,9,49000.0,441000.0
T004458,C0268,P015,D004,A001,2024-07-18,1,49000.0,49000.0
T004459,C0798,P014,D018,A004,2024-06-30,10,26600.0,266000.0
T004460,C1055,P009,D025,A005,2025-03-25,9,8500.0,76500.0
T004461,C0768,P004,D015,A004,2026-04-02,15,36100.0,541500.0
T004462,C1013,P003,D022,A005,2025-06-22,11,114000.0,1254000.0
T004463,C1892,P005,D040,A013,2024-11-24,1,12500.0,12500.0
T004464,C0260,P013,D001,A001,2026-08-03,2,95000.0,190000.0
T004465,C1297,P009,D026,A006,2026-08-15,9,8500.0,76500.0
T004466,C0757,P015,D015,A004,2026-02-07,1,49000.0,49000.0
T004467,C0256,P001,D003,A001,2025-06-26,1,45000.0,45000.0
T004468,C0302,P015,D006,A001,2026-04-23,7,49000.0,343000.0
T004469,C1813,P005,D041,A013,2025-03-21,2,12500.0,25000.0
T004470,C1687,P012,D036,A011,2025-01-20,4,31000.0,124000.0
T004471,C1741,P006,D037,A012,2026-08-16,4,18500.0,74000.0
T004472,C1884,P012,D041,A013,2024-08-22,4,31000.0,124000.0
T004473,C0407,P014,D011,A002,2026-07-30,15,26600.0,399000.0
T004474,C0683,P006,D013,A004,2024-07-04,4,18500.0,74000.0
T004475,C1284,P008,D026,A006,2024-10-22,6,54000.0,324000.0
T004476,C0953,P005,D013,A004,2024-11-23,15,11875.0,178125.0
T004477,C0803,P007,D013,A004,2025-10-01,8,85000.0,680000.0
T004478,C0689,P005,D015,A004,2026-08-30,10,11875.0,118750.0
T004479,C1128,P010,D023,A005,2026-02-08,12,20900.0,250800.0
T004480,C1098,P008,D025,A005,2024-11-01,8,54000.0,432000.0
T004481,C0309,P010,D004,A001,2025-10-23,9,22000.0,198000.0
T004482,C0923,P009,D018,A004,2025-09-01,11,8075.0,88825.0
T004483,C1061,P008,D019,A005,2024-09-07,2,54000.0,108000.0
T004484,C1091,P005,D025,A005,2026-01-10,10,11875.0,118750.0
T004485,C0411,P010,D010,A002,2024-07-04,6,22000.0,132000.0
T004486,C1428,P004,D029,A008,2025-10-17,3,38000.0,114000.0
T004487,C0042,P008,D004,A001,2025-01-13,7,54000.0,378000.0
T004488,C0683,P015,D017,A004,2026-02-13,10,46550.0,465500.0
T004489,C1503,P014,D031,A009,2024-05-09,12,26600.0,319200.0
T004490,C1080,P001,D019,A005,2024-11-27,10,42750.0,427500.0
T004491,C0508,P008,D012,A003,2025-01-23,6,54000.0,324000.0
T004492,C1331,P010,D027,A007,2025-08-08,4,22000.0,88000.0
T004493,C1087,P003,D025,A005,2025-11-04,12,114000.0,1368000.0
T004494,C1535,P004,D031,A009,2026-08-18,15,36100.0,541500.0
T004495,C1414,P004,D027,A007,2025-01-15,15,36100.0,541500.0
T004496,C1164,P008,D021,A005,2026-08-13,15,51300.0,769500.0
T004497,C0958,P013,D014,A004,2025-05-30,3,95000.0,285000.0
T004498,C0257,P001,D005,A001,2025-05-16,9,45000.0,405000.0
T004499,C0509,P009,D012,A003,2026-03-07,12,8075.0,96900.0
T004500,C0805,P007,D014,A004,2024-02-18,10,80750.0,807500.0
T004501,C1135,P009,D024,A005,2024-09-10,14,8075.0,113050.0
T004502,C1003,P008,D024,A005,2025-08-06,8,54000.0,432000.0
T004503,C0556,P001,D013,A004,2025-12-03,11,42750.0,470250.0
T004504,C0011,P008,D006,A001,2024-05-23,10,51300.0,513000.0
T004505,C0970,P012,D025,A005,2026-01-28,1,31000.0,31000.0
T004506,C0549,P004,D018,A004,2024-07-05,12,36100.0,433200.0
T004507,C1413,P003,D028,A007,2024-10-23,7,120000.0,840000.0
T004508,C0041,P002,D006,A001,2024-12-25,7,6500.0,45500.0
T004509,C1112,P004,D023,A005,2025-07-18,14,36100.0,505400.0
T004510,C1801,P013,D040,A013,2025-07-20,2,95000.0,190000.0
T004511,C0341,P001,D010,A002,2024-01-08,8,45000.0,360000.0
T004512,C0923,P009,D013,A004,2025-01-08,4,8500.0,34000.0
T004513,C0163,P003,D004,A001,2025-06-18,4,120000.0,480000.0
T004514,C1188,P012,D024,A005,2024-01-25,6,31000.0,186000.0
T004515,C1059,P010,D022,A005,2025-04-04,3,22000.0,66000.0
T004516,C0779,P007,D017,A004,2024-09-05,9,85000.0,765000.0
T004517,C1016,P008,D025,A005,2026-08-25,9,54000.0,486000.0
T004518,C1727,P009,D036,A011,2024-04-24,5,8500.0,42500.0
T004519,C0379,P008,D008,A002,2025-05-05,4,54000.0,216000.0
T004520,C0038,P010,D001,A001,2026-04-28,9,22000.0,198000.0
T004521,C1659,P005,D034,A010,2026-05-31,7,12500.0,87500.0
T004522,C1100,P004,D023,A005,2025-02-08,7,38000.0,266000.0
T004523,C1711,P008,D036,A011,2025-01-15,15,51300.0,769500.0
T004524,C1132,P012,D025,A005,2026-03-20,6,31000.0,186000.0
T004525,C1564,P012,D033,A009,2025-05-07,15,29450.0,441750.0
T004526,C0829,P003,D015,A004,2025-12-05,14,114000.0,1596000.0
T004527,C1446,P009,D029,A008,2024-01-27,11,8075.0,88825.0
T004528,C1753,P003,D037,A012,2024-12-16,8,120000.0,960000.0
T004529,C1095,P011,D020,A005,2024-02-17,9,42000.0,378000.0
T004530,C0355,P005,D008,A002,2025-01-13,1,12500.0,12500.0
T004531,C0520,P004,D012,A003,2025-02-19,7,38000.0,266000.0
T004532,C0383,P011,D008,A002,2024-03-29,6,42000.0,252000.0
T004533,C0478,P002,D012,A003,2025-10-25,5,6500.0,32500.0
T004534,C0586,P006,D013,A004,2024-02-13,1,18500.0,18500.0
T004535,C1062,P011,D023,A005,2025-08-24,3,42000.0,126000.0
T004536,C1118,P015,D023,A005,2025-09-29,11,46550.0,512050.0
T004537,C0826,P013,D015,A004,2025-09-30,4,95000.0,380000.0
T004538,C1176,P014,D024,A005,2026-04-24,9,28000.0,252000.0
T004539,C0149,P007,D002,A001,2025-07-29,4,85000.0,340000.0
T004540,C0158,P005,D003,A001,2024-11-29,13,11875.0,154375.0
T004541,C0330,P009,D009,A002,2024-08-29,6,8500.0,51000.0
T004542,C1009,P011,D024,A005,2024-07-07,5,42000.0,210000.0
T004543,C0413,P011,D011,A002,2025-02-15,12,39900.0,478800.0
T004544,C0546,P012,D013,A004,2024-09-23,6,31000.0,186000.0
T004545,C0765,P005,D018,A004,2026-06-12,15,11875.0,178125.0
T004546,C1569,P012,D033,A009,2025-05-22,11,29450.0,323950.0
T004547,C0022,P011,D005,A001,2025-01-20,2,42000.0,84000.0
T004548,C1237,P008,D020,A005,2024-03-16,8,54000.0,432000.0
T004549,C1283,P015,D026,A006,2025-02-20,9,49000.0,441000.0
T004550,C1538,P014,D032,A009,2025-01-23,10,26600.0,266000.0
T004551,C1787,P001,D038,A013,2025-01-25,5,45000.0,225000.0
T004552,C0034,P003,D003,A001,2025-03-25,4,120000.0,480000.0
T004553,C0295,P002,D002,A001,2025-03-27,7,6500.0,45500.0
T004554,C1697,P014,D036,A011,2026-03-16,13,26600.0,345800.0
T004555,C0892,P011,D017,A004,2026-08-22,5,42000.0,210000.0
T004556,C1084,P011,D023,A005,2025-10-25,9,42000.0,378000.0
T004557,C1265,P004,D026,A006,2024-04-01,13,36100.0,469300.0
T004558,C1303,P001,D026,A006,2024-06-25,7,45000.0,315000.0
T004559,C1786,P008,D038,A013,2026-07-07,7,54000.0,378000.0
T004560,C1893,P002,D040,A013,2024-07-08,7,6500.0,45500.0
T004561,C1385,P009,D027,A007,2025-09-05,15,8075.0,121125.0
T004562,C0552,P006,D015,A004,2024-03-29,11,17575.0,193325.0
T004563,C1687,P014,D036,A011,2026-08-12,12,26600.0,319200.0
T004564,C0086,P008,D007,A001,2025-03-14,3,54000.0,162000.0
T004565,C0444,P004,D011,A002,2024-09-09,10,36100.0,361000.0
T004566,C1728,P015,D036,A011,2026-04-16,8,49000.0,392000.0
T004567,C0496,P005,D012,A003,2024-11-14,7,12500.0,87500.0
T004568,C0423,P013,D009,A002,2025-03-21,12,90250.0,1083000.0
T004569,C0267,P006,D003,A001,2024-12-15,7,18500.0,129500.0
T004570,C1652,P007,D034,A010,2026-05-01,2,85000.0,170000.0
T004571,C0985,P006,D021,A005,2024-03-15,14,17575.0,246050.0
T004572,C1297,P003,D026,A006,2026-03-02,3,120000.0,360000.0
T004573,C0463,P009,D012,A003,2025-06-06,15,8075.0,121125.0
T004574,C1463,P012,D029,A008,2025-03-25,3,31000.0,93000.0
T004575,C1465,P005,D029,A008,2025-12-09,11,11875.0,130625.0
T004576,C0612,P015,D013,A004,2026-01-20,13,46550.0,605150.0
T004577,C0790,P004,D014,A004,2024-06-07,15,36100.0,541500.0
T004578,C0411,P007,D011,A002,2024-10-25,7,85000.0,595000.0
T004579,C1852,P014,D038,A013,2025-08-17,11,26600.0,292600.0
T004580,C1232,P011,D024,A005,2025-04-13,13,39900.0,518700.0
T004581,C1788,P005,D040,A013,2025-09-13,10,11875.0,118750.0
T004582,C0580,P006,D018,A004,2026-06-25,8,18500.0,148000.0
T004583,C1507,P015,D033,A009,2025-02-22,9,49000.0,441000.0
T004584,C1479,P001,D032,A009,2024-08-23,7,45000.0,315000.0
T004585,C1323,P004,D027,A007,2024-02-02,4,38000.0,152000.0
T004586,C1832,P004,D038,A013,2025-05-10,8,38000.0,304000.0
T004587,C0749,P015,D014,A004,2025-07-21,11,46550.0,512050.0
T004588,C0249,P006,D007,A001,2025-11-11,15,17575.0,263625.0
T004589,C1289,P007,D026,A006,2025-07-07,14,80750.0,1130500.0
T004590,C1403,P001,D027,A007,2026-06-11,10,42750.0,427500.0
T004591,C1097,P010,D024,A005,2026-06-13,6,22000.0,132000.0
T004592,C0406,P015,D009,A002,2025-07-30,8,49000.0,392000.0
T004593,C0990,P005,D025,A005,2024-03-29,14,11875.0,166250.0
T004594,C0610,P007,D016,A004,2024-01-13,9,85000.0,765000.0
T004595,C0827,P006,D013,A004,2024-10-23,7,18500.0,129500.0
T004596,C1230,P011,D020,A005,2026-04-09,3,42000.0,126000.0
T004597,C1435,P010,D029,A008,2024-05-28,15,20900.0,313500.0
T004598,C0449,P003,D011,A002,2025-10-18,2,120000.0,240000.0
T004599,C0775,P001,D017,A004,2024-10-23,1,45000.0,45000.0
T004600,C0520,P015,D012,A003,2026-08-03,11,46550.0,512050.0
T004601,C0383,P009,D008,A002,2024-02-08,10,8075.0,80750.0
T004602,C1510,P007,D033,A009,2025-03-04,15,80750.0,1211250.0
T004603,C1749,P009,D037,A012,2026-02-20,7,8500.0,59500.0
T004604,C0713,P002,D015,A004,2024-02-12,8,6500.0,52000.0
T004605,C1447,P011,D029,A008,2024-03-25,15,39900.0,598500.0
T004606,C1727,P010,D036,A011,2025-09-09,15,20900.0,313500.0
T004607,C1632,P013,D035,A010,2024-06-30,7,95000.0,665000.0
T004608,C0358,P011,D010,A002,2025-05-19,5,42000.0,210000.0
T004609,C1820,P009,D039,A013,2024-03-05,4,8500.0,34000.0
T004610,C0723,P006,D014,A004,2024-06-05,10,17575.0,175750.0
T004611,C0654,P011,D014,A004,2026-02-28,6,42000.0,252000.0
T004612,C0110,P014,D006,A001,2024-09-11,9,28000.0,252000.0
T004613,C0956,P013,D015,A004,2024-10-25,4,95000.0,380000.0
T004614,C0206,P005,D003,A001,2025-09-06,5,12500.0,62500.0
T004615,C0481,P011,D012,A003,2026-01-24,5,42000.0,210000.0
T004616,C0623,P014,D017,A004,2024-09-04,8,28000.0,224000.0
T004617,C1562,P011,D030,A009,2024-10-13,14,39900.0,558600.0
T004618,C1683,P001,D036,A011,2026-06-14,12,42750.0,513000.0
T004619,C0580,P001,D018,A004,2024-07-11,2,45000.0,90000.0
T004620,C1649,P002,D034,A010,2026-02-23,6,6500.0,39000.0
T004621,C1648,P004,D034,A010,2024-04-22,13,36100.0,469300.0
T004622,C1476,P001,D030,A009,2024-02-19,2,45000.0,90000.0
T004623,C0279,P011,D002,A001,2026-08-01,15,39900.0,598500.0
T004624,C1322,P007,D027,A007,2024-06-27,13,80750.0,1049750.0
T004625,C1805,P007,D040,A013,2024-05-13,13,80750.0,1049750.0
T004626,C1307,P007,D026,A006,2024-10-26,1,85000.0,85000.0
T004627,C0643,P002,D016,A004,2024-03-28,12,6175.0,74100.0
T004628,C0988,P006,D022,A005,2026-08-01,12,17575.0,210900.0
T004629,C1232,P011,D024,A005,2025-08-09,6,42000.0,252000.0
T004630,C0999,P001,D019,A005,2026-05-11,14,42750.0,598500.0
T004631,C0223,P004,D006,A001,2025-01-01,3,38000.0,114000.0
T004632,C0610,P002,D016,A004,2026-03-29,7,6500.0,45500.0
T004633,C1551,P011,D030,A009,2024-06-02,12,39900.0,478800.0
T004634,C1659,P007,D035,A010,2024-04-10,1,85000.0,85000.0
T004635,C0265,P003,D003,A001,2025-08-18,3,120000.0,360000.0
T004636,C1816,P005,D038,A013,2025-11-11,5,12500.0,62500.0
T004637,C0640,P006,D014,A004,2024-06-03,3,18500.0,55500.0
T004638,C1263,P010,D026,A006,2025-12-11,13,20900.0,271700.0
T004639,C1449,P002,D029,A008,2025-06-23,8,6500.0,52000.0
T004640,C1569,P012,D030,A009,2025-02-14,14,29450.0,412300.0
T004641,C1807,P002,D040,A013,2026-06-05,2,6500.0,13000.0
T004642,C0612,P002,D014,A004,2024-10-26,12,6175.0,74100.0
T004643,C1649,P007,D035,A010,2024-08-10,2,85000.0,170000.0
T004644,C0253,P012,D004,A001,2026-07-06,14,29450.0,412300.0
T004645,C1354,P001,D028,A007,2025-02-15,10,42750.0,427500.0
T004646,C1425,P009,D029,A008,2025-05-02,12,8075.0,96900.0
T004647,C1300,P011,D026,A006,2026-08-13,8,42000.0,336000.0
T004648,C0492,P007,D012,A003,2024-07-30,11,80750.0,888250.0
T004649,C1679,P004,D036,A011,2026-05-27,2,38000.0,76000.0
T004650,C0323,P002,D011,A002,2024-06-15,1,6500.0,6500.0
T004651,C0098,P006,D007,A001,2025-03-08,5,18500.0,92500.0
T004652,C1377,P013,D028,A007,2024-10-24,14,90250.0,1263500.0
T004653,C0933,P015,D016,A004,2025-07-20,14,46550.0,651700.0
T004654,C1635,P014,D035,A010,2024-07-29,5,28000.0,140000.0
T004655,C0733,P014,D013,A004,2026-05-06,2,28000.0,56000.0
T004656,C0323,P005,D011,A002,2026-08-23,7,12500.0,87500.0
T004657,C1607,P003,D034,A010,2026-05-13,1,120000.0,120000.0
T004658,C1055,P002,D025,A005,2024-03-22,7,6500.0,45500.0
T004659,C0368,P013,D010,A002,2024-04-10,11,90250.0,992750.0
T004660,C1385,P015,D028,A007,2025-02-04,6,49000.0,294000.0
T004661,C0999,P007,D021,A005,2024-11-28,4,85000.0,340000.0
T004662,C1143,P005,D023,A005,2026-03-22,6,12500.0,75000.0
T004663,C0893,P014,D015,A004,2024-04-15,2,28000.0,56000.0
T004664,C1595,P015,D034,A010,2026-08-11,4,49000.0,196000.0
T004665,C1597,P015,D034,A010,2025-10-09,2,49000.0,98000.0
T004666,C1367,P014,D027,A007,2025-10-16,8,28000.0,224000.0
T004667,C0201,P008,D006,A001,2025-01-19,1,54000.0,54000.0
T004668,C1611,P001,D035,A010,2024-04-19,12,42750.0,513000.0
T004669,C1287,P008,D026,A006,2026-05-07,8,54000.0,432000.0
T004670,C1334,P011,D028,A007,2024-09-11,7,42000.0,294000.0
T004671,C0699,P009,D015,A004,2024-06-08,14,8075.0,113050.0
T004672,C1687,P014,D036,A011,2026-03-27,14,26600.0,372400.0
T004673,C1393,P004,D028,A007,2024-01-19,2,38000.0,76000.0
T004674,C0211,P009,D005,A001,2025-12-14,8,8500.0,68000.0
T004675,C0782,P003,D017,A004,2024-01-22,6,120000.0,720000.0
T004676,C1698,P006,D036,A011,2026-08-01,10,17575.0,175750.0
T004677,C0076,P012,D002,A001,2025-02-03,7,31000.0,217000.0
T004678,C1829,P010,D039,A013,2024-10-21,2,22000.0,44000.0
T004679,C1303,P006,D026,A006,2024-02-06,13,17575.0,228475.0
T004680,C1206,P014,D025,A005,2025-01-25,3,28000.0,84000.0
T004681,C0522,P010,D012,A003,2025-06-06,9,22000.0,198000.0
T004682,C0482,P013,D012,A003,2024-04-01,13,90250.0,1173250.0
T004683,C1802,P008,D040,A013,2025-09-09,3,54000.0,162000.0
T004684,C0574,P002,D014,A004,2024-12-03,7,6500.0,45500.0
T004685,C1494,P012,D031,A009,2025-06-15,14,29450.0,412300.0
T004686,C0749,P003,D018,A004,2025-04-16,12,114000.0,1368000.0
T004687,C0267,P005,D007,A001,2024-06-27,8,12500.0,100000.0
T004688,C0017,P006,D006,A001,2025-05-18,4,18500.0,74000.0
T004689,C1049,P013,D019,A005,2025-11-23,15,90250.0,1353750.0
T004690,C1851,P003,D038,A013,2025-03-25,10,114000.0,1140000.0
T004691,C0710,P011,D017,A004,2025-04-11,2,42000.0,84000.0
T004692,C0687,P001,D018,A004,2024-12-03,10,42750.0,427500.0
T004693,C0666,P004,D018,A004,2026-04-06,15,36100.0,541500.0
T004694,C1016,P012,D025,A005,2026-01-26,11,29450.0,323950.0
T004695,C0851,P012,D017,A004,2024-08-17,7,31000.0,217000.0
T004696,C1687,P008,D036,A011,2025-04-09,3,54000.0,162000.0
T004697,C0991,P011,D025,A005,2026-07-15,2,42000.0,84000.0
T004698,C0995,P002,D019,A005,2025-11-06,15,6175.0,92625.0
T004699,C0267,P002,D001,A001,2025-05-01,6,6500.0,39000.0
T004700,C1870,P003,D040,A013,2025-02-18,10,114000.0,1140000.0
T004701,C0482,P012,D012,A003,2024-06-23,4,31000.0,124000.0
T004702,C0126,P014,D002,A001,2026-07-17,1,28000.0,28000.0
T004703,C1265,P006,D026,A006,2024-03-01,13,17575.0,228475.0
T004704,C1129,P014,D019,A005,2024-09-11,8,28000.0,224000.0
T004705,C0798,P008,D017,A004,2024-07-29,8,54000.0,432000.0
T004706,C0810,P002,D016,A004,2026-04-15,12,6175.0,74100.0
T004707,C1517,P009,D030,A009,2025-09-24,13,8075.0,104975.0
T004708,C0377,P010,D009,A002,2024-03-17,15,20900.0,313500.0
T004709,C1581,P010,D031,A009,2025-07-07,1,22000.0,22000.0
T004710,C1237,P008,D024,A005,2026-04-03,4,54000.0,216000.0
T004711,C0805,P008,D013,A004,2025-11-18,5,54000.0,270000.0
T004712,C0890,P006,D015,A004,2024-11-11,1,18500.0,18500.0
T004713,C0496,P001,D012,A003,2026-07-24,4,45000.0,180000.0
T004714,C1449,P003,D029,A008,2026-07-28,5,120000.0,600000.0
T004715,C1002,P009,D019,A005,2025-11-14,9,8500.0,76500.0
T004716,C0626,P006,D013,A004,2026-04-05,15,17575.0,263625.0
T004717,C1130,P008,D023,A005,2025-07-20,13,51300.0,666900.0
T004718,C1892,P006,D039,A013,2025-04-20,2,18500.0,37000.0
T004719,C0845,P015,D014,A004,2024-08-09,12,46550.0,558600.0
T004720,C1773,P007,D037,A012,2024-03-03,11,80750.0,888250.0
T004721,C0668,P004,D013,A004,2024-04-12,10,36100.0,361000.0
T004722,C0099,P002,D005,A001,2024-12-06,6,6500.0,39000.0
T004723,C0398,P004,D008,A002,2026-05-11,4,38000.0,152000.0
T004724,C0803,P010,D013,A004,2025-04-22,1,22000.0,22000.0
T004725,C0421,P001,D011,A002,2024-04-09,13,42750.0,555750.0
T004726,C0002,P005,D003,A001,2025-06-13,3,12500.0,37500.0
T004727,C1755,P003,D037,A012,2025-04-04,12,114000.0,1368000.0
T004728,C1620,P015,D035,A010,2024-09-06,3,49000.0,147000.0
T004729,C1429,P007,D029,A008,2026-05-04,3,85000.0,255000.0
T004730,C0322,P015,D009,A002,2025-01-28,13,46550.0,605150.0
T004731,C0224,P014,D004,A001,2024-06-11,15,26600.0,399000.0
T004732,C0116,P009,D007,A001,2025-11-08,10,8075.0,80750.0
T004733,C1391,P012,D028,A007,2024-01-12,15,29450.0,441750.0
T004734,C1784,P013,D041,A013,2025-07-06,14,90250.0,1263500.0
T004735,C0829,P012,D016,A004,2026-01-31,12,29450.0,353400.0
T004736,C0220,P008,D003,A001,2024-10-28,3,54000.0,162000.0
